CreditScore,Balance,EstimatedSalary
489,221532.8,171867.08
446,105056.13,70613.52
677,88363.03,117946.3
769,123757.52,84872.66
677,123959.97,60590.72
555,114822.64,8444.5
652,145219.3,159132.83
722,106807.64,76998.69
643,148159.71,55835.66
796,99745.95,177524.19
720,156282.79,45985.52
613,0,60297.72
506,0,194421.12
608,0,93568.77
667,0,34702.92
750,121376.15,54473.6
610,111582.11,113943.17
588,129417.82,153727.32
479,0,19116.97
682,0,112554.68
677,0,47318.75
850,94607.08,36690.49
580,131368.3,106918.67
746,166883.07,194563.65
635,0,91086.73
664,172812.72,108008.65
558,126606.63,172363.52
415,134950.19,178587.36
798,96956.1,31907.44
792,107601.79,18922.18
489,92060.06,147222.95
730,0,1474.79
773,0,24924.92
711,137688.71,46884.1
592,85845.43,128918.42
695,125552.96,105291.26
640,167298.42,145381.65
470,55732.92,103792.53
789,110689.07,71121.04
604,98544.11,52327.57
493,178317.6,197428.64
671,115713.84,83210.84
656,143267.14,193099.43
739,89750.21,193008.52
560,116576.45,157567.37
827,143001.5,108977.5
681,157761.56,147759.84
740,0,27528.4
663,103430.11,36479.27
845,0,31726.76
555,0,96398.51
680,115115.38,139558.6
638,122501.28,95007.8
640,0,101663.47
778,0,106197.44
679,146758.24,48466.89
593,0,151978.36
788,0,13288.46
770,110738.89,22666.77
729,94203.8,102391.06
545,105792.49,67830.2
597,153198.23,92090.36
537,0,141023.01
732,61811.23,104222.8
542,101116.06,196395.05
688,74458.25,6866.31
542,142871.27,77737.86
754,98585.94,106116.84
750,0,117948
731,0,184581.68
699,80764.03,199378.58
534,144801.97,12483.39
494,0,22404.64
497,110053.62,92887.06
632,118890.81,145157.97
724,0,134889.95
751,151218.98,109309.29
733,150507.21,169964.12
701,0,26327.42
525,131023.76,55072.93
666,122314.5,68574.88
653,0,41671.81
850,0,12409.01
646,111739.4,68367.18
750,113882.31,74564.41
764,98148.61,26843.76
658,0,156774.75
727,59271.82,46019.43
687,0,145411.39
631,0,158268.84
797,69413.44,74637.57
650,160599.06,28391.52
850,0,144385.54
676,147803.48,95181.06
620,0,15627.51
576,170228.59,148477.57
482,133111.73,79957.95
695,0,102763.69
706,176139.5,129654.22
668,0,40652.33
679,110245.13,178291.09
703,0,131906.44
670,158719.57,118607.4
590,160979.68,13848.58
613,123557.65,170903.4
742,0,13161.66
608,0,79304.38
571,112896.86,121402.53
595,120962.13,23305.01
745,96048.55,74510.65
589,0,55601.44
749,185063.7,134526.87
678,118064.93,195424.01
603,0,59563.49
504,0,34595.58
739,149131.03,60036.99
604,0,193021.49
612,0,48108.72
629,125512.98,79082.76
652,83492.07,37914.12
565,0,74593.84
707,0,82967.97
645,125739.26,193441.23
762,98592.88,191790.29
639,141789.15,92455.96
709,112949.71,155231.55
823,105057.33,9217.92
817,89087.89,87941.85
665,147435.96,187508.06
646,154439.86,171519.06
568,73054.37,27012
850,124678.35,70916
473,152576.25,73073.68
731,152243.57,88783.59
619,0,145524.36
715,88120.97,21333.22
772,143930.92,46675.51
686,0,4802.25
749,137059.05,102975.72
781,186558.55,175071.29
675,115654.47,131970.86
730,0,14174.09
683,126152.84,15378.75
554,105701.91,179797.79
722,0,93917.68
689,157094.78,99490.01
796,113228.38,46415.09
447,0,151815.76
498,108432.88,14865.05
663,0,188007.99
498,120702.67,98175.74
627,0,106851.7
649,0,75204.21
738,139106.19,141872.05
587,101851.8,7103.71
655,130935.56,9241.83
647,116509.99,149517.71
776,93124.04,196079.32
688,111578.18,166165.93
605,0,55724.24
596,86546.29,131768.98
427,0,13858.95
629,129669.32,82774.07
496,0,55389.59
717,164557.95,82336.73
777,0,163225.48
535,118989.92,135536.72
744,0,82422.97
755,0,194660.78
593,79259.75,55347.28
514,112230.38,16717.11
721,118129.87,160277.65
835,86824.09,175905.97
682,128306.7,66040.83
590,117641.43,92198.05
653,125734.2,134625.09
837,103302.37,50974.57
841,0,171922.72
584,82696.09,83058.14
769,145471.37,188382.77
599,101506.66,198030.24
698,156265.31,1055.66
477,128554.98,133173.19
477,139959.55,189875.83
745,132944.53,31802.92
749,0,132649.85
850,0,53067.83
528,93547.23,961.57
750,152302.72,71333.44
543,147674.26,16658.76
579,148021.12,74878.22
624,0,112104.55
595,142360.62,48421.4
596,151027.56,170320.58
431,138843.7,37688.31
647,109958.15,136592.24
640,138857.59,48640.77
752,105426.5,89773.45
710,149155.53,42131.26
638,135096.05,186523.72
660,170890.05,41758.9
609,89122.3,199256.98
596,78126.28,153482.91
705,123894.43,21177.1
444,0,138743.86
727,106913.43,25881
496,127845.83,66469.2
554,0,142670.61
537,106397.75,103563.23
839,0,69101.23
700,0,59475.35
458,166492.48,135287.74
850,0,38773.74
699,114493.68,138396.32
615,126104.98,110718.02
850,124425.99,118545.49
604,0,123207.17
668,0,99984.86
594,0,58332.91
470,101140.76,50906.65
701,150844.94,127623.36
664,115024.5,169665.79
477,131286.46,194144.45
756,0,35673.42
625,141267.67,177397.49
703,137761.55,159677.46
646,0,153566.97
650,98064.97,52411.99
664,114519.57,79222.02
682,101012.77,32589.89
725,0,93777.61
553,82291.1,112549.99
576,84719.98,191063.36
608,0,153810.41
850,104386.53,105886.77
627,128131.73,96131.47
667,122806.95,15120.86
548,0,16989.77
774,112510.89,143133.18
794,117056.46,93336.93
497,131778.66,9972.64
587,70784.27,30579.82
850,0,199775.67
722,0,179908.71
555,0,101667
609,140752.06,171430.16
734,92126.26,112973.34
718,93148.74,190746.38
645,110132.55,187689.91
598,0,153229.19
628,122227.71,14217.77
629,121647.54,64849.74
739,110597.76,160122.66
653,120731.39,138160.11
711,0,64286.39
783,0,80178.54
681,153722.47,101319.76
712,114088.32,92794.61
554,0,63708.07
611,0,110782.88
560,152532.3,10779.69
646,0,183289.22
680,143292.95,66526.01
631,149144.61,123697.95
746,127157.04,155700.15
654,84673.17,82081.35
687,135962.4,121747.96
708,151691.44,172810.51
679,88335.05,159584.81
636,139859.23,108402.54
695,43134.65,77330.35
677,99580.13,21007.96
720,110717.38,9398.45
780,0,182156.81
653,0,110525.6
674,0,51536.99
620,108197.11,49722.34
623,0,66119.07
547,104450.86,37160.28
530,0,197923.05
746,0,65166.6
512,0,49326.07
630,0,42495.81
570,116099.82,148087.62
605,111169.91,9641.4
530,0,164844.37
813,123616.43,132959.33
704,155619.58,135088.58
565,89558.39,4441.54
645,0,174916.85
526,131938.92,1795.93
778,151772.63,180249.94
677,0,153604.44
588,0,189703.65
488,0,66393.89
519,97700.02,30709.03
709,0,71009.84
642,103244.86,143049.72
710,147833.3,1561.58
653,0,49707.85
743,0,29837.65
418,0,9041.71
670,84521.48,198017.05
723,91938.31,143481.85
549,124240.93,146372.51
543,0,101905.34
595,157084.99,134767.13
673,108244.82,103573.96
741,0,139259.54
508,82161.7,187776.49
662,104568.41,8059.44
752,119912.46,124354.92
809,68881.59,109135.11
575,0,82222.86
591,86376.29,136767.16
643,150840.03,155516.35
698,155059.1,144584.29
496,0,164806.89
597,78128.13,109153.04
603,98899.76,86190.34
655,0,106040.97
431,160982.89,168008.17
620,87926.24,33350.26
782,0,119565.34
581,79385.21,188492.82
553,127997.83,165378.66
658,168396.34,14178.73
686,134896.03,97847.05
539,0,118959.64
685,94238.75,50664.07
850,0,152996.89
763,0,19458.75
634,212696.32,115268.86
567,0,25843.7
539,139153.68,147662.33
764,0,134878.34
653,0,35795.85
566,0,66462.79
714,92887.13,69578.49
580,0,103182.46
548,83442.98,177017.39
646,144773.29,53217.3
622,111973.97,162756.29
706,178032.53,42181.68
680,140007.19,31714.08
698,98400.61,25017.28
581,0,104272.04
728,108924.33,84300.4
707,132835.56,136877.24
761,0,199409.19
483,118334.44,163147.99
736,81732.88,136497.28
716,121411.9,10070.4
654,121455.65,190068.53
649,0,58309.54
649,0,76946.6
612,117989.76,54129.86
657,0,52990.7
511,137411.29,161854.98
682,73688.2,172141.33
748,122330.7,124429.19
554,99906.89,24983.39
794,0,86699.98
807,167664.83,125440.11
594,141525.55,9443.15
652,124832.51,195877.06
729,132121.71,105409.31
625,0,100403.05
597,78539.84,48502.88
657,123770.46,47019.66
633,0,48249.88
663,116150.65,84358.71
535,160729.1,145986.35
702,88378.6,88550.28
712,182888.08,3061
607,0,43196.5
476,0,55775.84
748,85600.08,134077.71
815,0,198490.33
602,0,116052.92
649,95001.33,123202.99
551,113873.22,85129.77
509,0,180598.86
685,74896.92,198694.2
536,89492.62,42934.43
711,128718.78,114793.45
761,0,63297.7
535,0,61820.41
566,144954.75,102246
620,0,154882.79
837,94001.61,140723.05
685,0,72852.74
673,0,85733.33
638,0,162597.15
614,0,74379.57
626,0,173117.22
834,0,66485.26
691,0,92811.2
706,0,46635.11
633,141546.35,124830.11
644,141528.88,167087.34
666,109805.3,163625.56
708,86614.06,172129.26
496,91680.1,163141.18
730,38848.19,94003.11
696,153639.11,138351.68
809,0,34164.05
701,123870.07,97794.71
604,0,75786.55
665,46323.57,136812.02
639,162039.78,84361.72
696,110928.51,2766.63
520,0,163185.76
545,114421.55,180598.28
634,130036.21,69849.55
750,151510.17,19921.72
530,0,147606.71
589,0,126160.24
654,83568.55,47046.72
648,139972.18,143668.58
835,100212.13,152577.62
446,90217.07,191350.48
514,0,14234.31
694,124067.32,77906.87
554,0,57320.92
720,162082.31,27145.73
641,117306.69,26912.72
813,122889.88,26476.18
480,148790.61,79329.7
811,180226.24,13464.64
715,104857.19,114149.8
620,166833.86,135171.6
721,102936.72,1187.88
772,108736.52,184564.67
680,129974.79,33391.38
535,85982.07,9238.35
655,134397.61,28029.54
660,137841.53,42790.29
762,100260.88,77142.42
662,139822.11,146219.9
463,123151.51,70127.93
501,95331.83,132104.76
603,0,90437.87
688,138162.41,113926.31
430,0,12050.77
632,126066.26,64345.61
601,96763.89,199242.65
769,0,75578.67
551,139561.46,43435.43
841,0,183239.71
469,0,146213.75
479,172463.45,40315.27
701,107798.85,16966.73
593,70181.48,80608.12
738,177997.07,19233.41
635,0,135382.23
658,0,80410.68
687,0,17696.22
650,0,17974.08
720,123200.78,180712.28
602,0,56323.21
618,0,77550.18
803,137742.9,166957.82
793,116270.72,184243.25
616,113220.2,114072.91
550,0,153917.41
602,115895.22,4176.17
452,121730.49,142963.29
655,113811.85,76844.23
510,136214.08,159742.33
557,146200.01,177944.64
676,106242.67,166678.28
640,0,44904.26
529,0,10625.91
559,24043.45,169781.45
689,0,49848.86
626,132287.92,51467.92
697,0,735.79
823,0,182495.7
565,90322.99,118740.37
631,0,13813.24
646,131283.11,130500.65
676,131659.59,14152.15
850,120952.74,66963.15
810,153166.17,93261.69
581,53291.86,196582.28
718,167924.95,43024.64
713,86394.14,130001.13
672,0,12106.82
781,0,42556.33
656,0,197961.93
583,158978.79,12538.92
808,100431.84,35140.49
721,0,117626.9
778,150358.97,62454.01
850,114347.85,109089.04
693,0,142331.39
520,134007.9,193209.11
759,98899.91,47832.82
637,0,70174.03
755,137430.82,176768.59
662,0,129392.75
503,0,97893.32
599,188976.89,176142.09
583,0,114093.73
764,75990.97,158323.81
513,0,25514.77
730,112181.08,61513.87
820,97208.46,59553.34
597,0,110253.2
637,0,148769.08
696,150856.79,8236.78
635,146748.07,11407.58
673,0,49684.09
662,0,68064.83
683,148863.17,163911.32
850,0,944.41
815,0,185547.71
671,153360.02,140509.86
601,92055.36,164652.02
709,124723.92,73641.86
702,103033.83,40321.87
558,0,173844.89
691,0,145613.17
700,0,174971.64
667,0,131834.75
624,116726.22,110498.1
580,113923.81,196241.43
571,0,194667.92
561,0,83093.25
529,0,52545.24
670,0,59571.5
666,121827.43,99818.31
628,0,172967.87
577,125389.7,178616.73
652,103895.31,159649.44
678,111128.04,60941.27
692,0,178342.63
675,0,191545.65
712,0,117977.45
639,151242.48,49637.65
618,0,13921.82
554,129709.62,173197.12
533,83347.25,137696.25
540,84121.04,80698.54
704,0,73018.74
678,102338.19,79649.62
712,87375.78,166194.53
651,0,102530.35
789,104677.09,74265.38
775,121669.23,125898.39
564,108407.34,83681.2
841,154969.79,99505.75
850,141829.67,92748.16
637,0,28092.77
500,109162.82,126145.08
655,87471.63,188593.98
666,147229.65,56410.17
658,0,84694.49
749,182532.23,195429.92
654,0,137898.57
623,160903.2,78774.36
761,138053.79,148779.41
627,153548.12,35300.08
757,149085.9,197077.36
695,95231.91,70140.8
726,0,196288.46
587,85109.21,1557.82
605,125338.8,23970.13
850,0,180243.56
850,106831.69,148977.72
751,159597.45,39934.41
627,147361.57,133031.96
736,176134.54,52856.88
652,0,937.15
627,0,193022.44
636,84055.43,37490.84
775,0,111558.7
850,174088.3,5669.31
850,199229.14,68106.29
516,0,101834.58
513,0,73151.25
673,78833.15,37196.15
564,0,7819.76
636,0,23129.46
712,102540.61,189680.79
568,0,66586.56
741,0,2920.63
754,129401.87,87684.93
709,0,199418.02
510,0,28515.17
716,0,92916.53
607,106702.94,198313.69
656,139584.57,36308.93
550,121016.23,41730.37
486,0,31399.4
598,118210.42,60192.14
675,0,29062.25
755,148654.84,28805.09
656,136963.12,133814.28
644,137774.11,151902.78
598,111156.52,167376.26
850,121237.65,31022.56
679,97234.58,188997.08
632,0,2085.32
550,0,70399.71
572,97382.53,195771.95
626,103108.8,166475.44
625,0,84106.17
515,131852.81,81436.68
612,0,83256.26
628,107553.33,117523.41
529,0,79476.63
668,161806.09,173052.19
526,0,100995.68
791,0,122782.5
573,128243.03,11631.34
565,126645.13,168303.55
604,62094.71,9308.1
656,112291.34,153157.97
447,89188.83,75408.24
682,0,153356.8
437,109161.25,152987.42
792,0,5557.88
627,0,194313.93
767,0,94767.77
686,0,1540.89
789,158271.74,5036.39
794,96951.21,71776.76
587,121863.61,23481.69
589,83495.11,143022.31
543,146566.01,161407.48
589,0,125939.22
701,186101.18,76611.33
850,0,136985.08
726,107494.86,140937.91
767,0,48161.18
648,146943.38,130041.45
651,0,91652.43
633,125130.28,125961.48
740,0,73225.31
592,0,20460.2
670,0,81602.02
628,0,8742.91
745,0,145789.71
705,0,129576.99
559,0,190040.29
595,150685.79,87771.06
492,141359.37,39519.53
498,0,190035.83
655,94631.26,148948.52
636,118336.14,184691.77
634,0,143458.31
793,0,27166.75
526,124233.24,159456.87
768,51116.26,70454.79
540,91869.69,95421
732,122338.43,187985.85
617,0,92621.9
637,0,150836.98
573,86270.93,90177.3
531,0,34416.79
489,117289.92,85231.88
601,0,118983.18
452,153663.27,111868.23
728,0,83056.22
590,123599.49,1676.92
490,0,32089.57
596,134208.25,13455.43
635,0,24865.54
782,98556.89,117644.36
790,0,98897.32
587,0,106174.7
794,134593.79,46386.37
515,0,185054.14
746,68781.82,47997.39
667,137464.04,130846.79
709,147307.91,40861.55
536,0,171840.24
711,145754.91,101455.07
753,0,90747.94
748,112610.77,2048.55
623,71481.79,84421.34
465,0,78698.09
640,77826.8,168544.85
562,87140.85,39351.64
502,132002.7,28204.98
536,178011.5,22375.14
670,102954.68,134942.45
775,123783.25,134901.57
759,101802.67,8693.8
604,148659.48,42437.75
766,142724.48,5893.23
554,112152.89,36242.19
487,89550.85,90076.85
725,75915.75,150507.43
732,118889.66,87422.15
623,118788.57,192867.4
781,156555.54,175674.01
714,99141.86,72496.05
577,61211.18,145250.43
731,128932.4,180712.52
650,0,180622.43
779,80728.15,86306.75
706,127660.46,150156.82
733,106070.89,101617.43
579,137560.38,85424.34
476,111905.43,197221.81
775,126212.64,70196.57
538,0,110440.5
602,111835.94,124389.61
615,0,3183.15
700,99705.69,146723.72
615,0,2139.25
544,108895.93,69228.2
573,154669.77,115462.27
555,128061,62375.1
692,0,91829.17
476,0,182547.04
770,190678.02,14725.36
641,0,126996.67
705,0,133991.11
784,136712.91,169920.92
727,154733.97,80259.67
576,112609.91,191035.18
646,115462.44,40421.87
638,133501.36,155643.04
632,58668.02,78670.52
850,89118.26,104240.77
492,0,95957.09
673,76510.52,59595.66
609,140694.78,46266.63
701,95448.32,189085.07
651,91562.99,123954.15
508,72541.48,129803.08
616,120867.18,18761.92
489,0,43540.59
567,157320.51,62193.92
714,0,129130.09
678,139676.95,16146
581,0,22442.13
748,0,78194.37
781,0,124297.32
691,103000.94,104648.58
507,134237.07,166423.66
724,118235.7,157137.23
705,0,34134.14
708,0,112520.07
580,115442.19,128481.5
850,0,16491.64
714,0,132979.43
559,0,196645.87
577,115557,127506.76
647,166518.63,147930.46
554,135370.12,179689.05
549,92877.33,2619.64
528,102073.67,166799.93
720,97042.6,133516.51
743,0,163736.09
615,108528.07,179488.41
635,79064.85,113291.75
686,74274.87,64907.48
840,0,141364.27
695,100421.1,101141.28
564,84006.88,183490.99
805,0,4798.12
558,0,131807.14
657,80293.81,97192.76
641,125437.14,164128.58
755,0,176809.87
483,0,110059.38
545,127536.44,108398.63
678,0,47117.03
781,82794.18,124720.68
571,108117.1,53328.7
634,0,82634.41
523,61688.61,147059.16
501,0,141946.92
662,0,123583.85
573,159304.07,155915.24
648,138664.24,29076.27
662,126362.57,97382.8
725,160652.45,57643.55
563,183572.84,66006.75
628,88421.81,72350.47
546,0,197789.83
688,112871.19,65520.74
850,60880.68,31825.84
614,0,185561.89
719,101455.7,25803.59
757,88084.13,154337.47
669,0,138145.62
438,127197.14,51565.98
492,0,71323.23
622,83456.79,38882.34
645,98298.18,676.06
728,0,72203.8
651,86911.8,174094.24
783,139707.28,2150.22
732,0,177783.04
553,142876.98,44363.42
660,146301.31,96847.91
670,47364.45,148579.43
718,0,38308.34
787,58137.08,142538.31
775,179886.41,153122.58
479,107637.97,169505.83
660,167685.56,57929.9
721,136525.99,175399.14
659,52106.33,107964.36
743,0,94263.44
670,104930.38,155921.81
766,106434.94,137995.66
845,112803.92,179631.85
710,120530.34,166586.99
602,113641.49,115116.35
604,145081.72,23881.62
564,0,105837.38
637,135842.89,101418.05
527,112203.25,182266.01
687,129895.19,28698.17
756,149049.92,50422.36
503,153279.39,151336.96
657,41473.33,112979.6
666,0,36371.27
615,113193.51,52166.25
712,113174.21,147261.58
764,0,88724.49
471,164951.56,190531.77
608,153325.1,199953.33
682,134032.01,144290.97
587,125445.04,130514.78
714,126077.43,53954.24
630,0,169802.73
648,90371.09,146851.73
785,0,96832.82
601,142802.02,57553.02
717,90537.16,74800.99
707,0,192542.17
771,156123.73,72990.62
602,0,31050.02
626,141074.59,52795.56
588,0,27435.41
616,117899.95,150266.81
621,0,40299.23
674,166257.96,149369.41
633,0,120250.58
698,169362.43,84760.32
508,205962,156424.4
736,0,109355.73
672,126061.51,184936.77
613,105627.95,36560.51
712,100606.02,165693.06
624,0,163666.85
676,0,35644.79
683,138171.1,188203.58
489,139395.08,6120.84
739,0,164484.78
701,0,164268.28
666,109062.28,140136.1
565,89994.71,121084.27
666,0,35156.54
633,103996.74,103159.11
578,175111.11,74858.3
812,66079.45,91556.57
809,148055.74,199203.21
615,0,27011.8
684,0,188637.05
544,0,61581.2
713,95994.98,197529.23
633,0,182258.17
672,110741.56,80778.5
661,0,155394.52
749,0,3408.7
635,0,19367.98
850,96947.58,62282.99
641,0,65396.79
633,109786.82,139712.81
413,0,60972.84
538,0,1375.46
437,102721.49,22191.82
612,69478.57,8973.67
516,156674.2,118502.34
826,174506.1,161802.82
660,166070.48,90494.72
646,105957.44,15470.91
767,0,65147.27
640,110340.68,157886.6
778,0,85439.73
679,135870.01,54038.62
549,0,25684.85
598,0,186116.54
655,0,166830.71
494,85704.95,27886.06
653,0,5768.32
539,105435.74,80575.44
645,0,68987.55
751,108513.25,27097.82
528,156687.1,199320.77
696,150604.52,5566.6
716,155114.9,133871.83
602,0,152843.53
647,91216,41800.18
850,141784.02,92053.75
590,127763.24,100717.54
825,0,42935.15
850,82613.56,149170.92
789,69423.52,107499.39
701,86167.82,153342.38
713,0,107825.08
570,131406.56,47952.45
536,121898.82,131007.18
771,77487.2,33143.04
512,0,123304.62
698,164450.94,141970.02
656,138705.02,37136.15
761,132730.17,199293.01
709,0,161388.22
597,0,70532.53
592,116498.22,144290.25
599,0,96069.82
572,139979.07,185662.84
611,127216.31,17913.25
634,0,101039.53
666,148222.65,156953.54
696,0,28276.83
669,0,84049.16
726,134152.29,147822.44
497,111537.23,9497.99
750,119565.92,87067.73
850,0,23237.25
617,0,27239.28
652,121063.8,151481.86
560,124995.98,114669.79
629,0,116748.14
660,86891.84,90877.76
676,0,133692.88
581,78022.61,30662.91
798,154495.79,191395.88
